Cseg_0007 Cseg_2256
Cseg_0794 Cseg_0024
Cseg_0794 Cseg_1541
Cseg_0794 Cseg_3474
Cseg_0799 Cseg_1045
Cseg_0800 Cseg_4225
Cseg_0801 Cseg_1880
Cseg_0801 Cseg_0523
Cseg_0801 Cseg_1675
Cseg_0801 Cseg_0519
Cseg_0801 Cseg_2639
Cseg_0804 Cseg_2183
Cseg_0804 Cseg_2185
Cseg_0804 Cseg_1242
Cseg_0804 Cseg_4077
Cseg_0804 Cseg_2874
Cseg_0804 Cseg_3450
Cseg_0811 Cseg_2930
Cseg_0811 Cseg_2829
Cseg_0811 Cseg_2668
Cseg_0811 Cseg_1654
Cseg_0811 Cseg_2814
Cseg_0811 Cseg_1538
Cseg_0811 Cseg_4066
Cseg_0811 Cseg_3107
Cseg_0811 Cseg_0581
Cseg_0811 Cseg_2629
Cseg_0811 Cseg_0074
Cseg_0811 Cseg_2946
Cseg_0813 Cseg_0849
Cseg_0813 Cseg_0866
Cseg_0813 Cseg_0759
Cseg_0813 Cseg_0264
Cseg_0813 Cseg_2255
Cseg_0813 Cseg_0824
Cseg_0813 Cseg_4066
Cseg_0814 Cseg_3805
Cseg_0814 Cseg_3019
Cseg_0814 Cseg_0155
Cseg_0814 Cseg_1184
Cseg_0814 Cseg_0157
Cseg_0814 Cseg_1309
Cseg_0814 Cseg_4131
Cseg_0814 Cseg_0156
Cseg_0814 Cseg_2193
Cseg_0814 Cseg_0158
Cseg_0814 Cseg_4264
Cseg_0814 Cseg_4132
Cseg_0814 Cseg_4147
Cseg_0815 Cseg_1647
Cseg_0815 Cseg_1655
Cseg_0816 Cseg_4091
Cseg_0816 Cseg_1971
Cseg_0816 Cseg_0336
Cseg_0816 Cseg_3801
Cseg_0816 Cseg_3163
Cseg_0816 Cseg_0823
Cseg_0816 Cseg_0581
Cseg_0816 Cseg_2057
Cseg_0816 Cseg_2257
Cseg_0816 Cseg_2192
Cseg_0816 Cseg_0114
Cseg_0816 Cseg_0338
Cseg_0816 Cseg_3881
Cseg_0816 Cseg_0274
Cseg_0816 Cseg_2318
Cseg_0816 Cseg_0947
Cseg_0816 Cseg_0411
Cseg_0816 Cseg_0084
Cseg_0816 Cseg_2668
Cseg_0816 Cseg_0965
Cseg_0816 Cseg_2058
Cseg_0816 Cseg_3143
Cseg_0816 Cseg_4092
Cseg_0816 Cseg_0337
Cseg_0816 Cseg_0335
Cseg_0816 Cseg_0251
Cseg_0817 Cseg_0818
Cseg_0817 Cseg_0819
Cseg_0817 Cseg_0820
Cseg_0818 Cseg_0819
Cseg_0818 Cseg_0817
Cseg_0818 Cseg_0820
Cseg_0819 Cseg_0818
Cseg_0819 Cseg_0817
Cseg_0819 Cseg_0820
Cseg_0820 Cseg_0817
Cseg_0820 Cseg_0819
Cseg_0820 Cseg_0818
Cseg_0822 Cseg_0581
Cseg_0822 Cseg_2668
Cseg_0822 Cseg_3941
Cseg_0822 Cseg_3776
Cseg_0823 Cseg_2668
Cseg_0823 Cseg_2192
Cseg_0823 Cseg_0114
Cseg_0823 Cseg_0338
Cseg_0823 Cseg_2257
Cseg_0823 Cseg_3881
Cseg_0823 Cseg_0274
Cseg_0823 Cseg_2318
Cseg_0823 Cseg_0947
Cseg_0823 Cseg_0084
Cseg_0823 Cseg_0411
Cseg_0823 Cseg_0251
Cseg_0823 Cseg_2058
Cseg_0823 Cseg_3143
Cseg_0823 Cseg_0965
Cseg_0823 Cseg_4092
Cseg_0823 Cseg_0335
Cseg_0823 Cseg_0337
Cseg_0823 Cseg_3801
Cseg_0823 Cseg_0816
Cseg_0823 Cseg_4091
Cseg_0823 Cseg_1971
Cseg_0823 Cseg_0336
Cseg_0823 Cseg_0581
Cseg_0823 Cseg_3163
Cseg_0823 Cseg_2057
Cseg_0824 Cseg_0813
Cseg_0849 Cseg_0771
Cseg_0849 Cseg_0532
Cseg_0849 Cseg_2529
Cseg_0849 Cseg_1462
Cseg_0849 Cseg_4264
Cseg_0849 Cseg_0982
Cseg_0849 Cseg_0226
Cseg_0849 Cseg_1720
Cseg_0849 Cseg_2930
Cseg_0849 Cseg_4132
Cseg_0849 Cseg_3946
Cseg_0849 Cseg_4065
Cseg_0849 Cseg_3945
Cseg_0849 Cseg_2255
Cseg_0849 Cseg_2668
Cseg_0849 Cseg_2350
Cseg_0849 Cseg_3584
Cseg_0849 Cseg_3807
Cseg_0849 Cseg_0393
Cseg_0849 Cseg_1074
Cseg_0849 Cseg_2140
Cseg_0849 Cseg_0143
Cseg_0849 Cseg_3806
Cseg_0849 Cseg_3107
Cseg_0849 Cseg_0389
Cseg_0849 Cseg_0581
Cseg_0849 Cseg_1914
Cseg_0849 Cseg_3393
Cseg_0849 Cseg_3668
Cseg_0849 Cseg_3486
Cseg_0849 Cseg_2193
Cseg_0849 Cseg_2173
Cseg_0849 Cseg_0072
Cseg_0849 Cseg_0074
Cseg_0849 Cseg_4066
Cseg_0849 Cseg_3804
Cseg_0849 Cseg_1969
Cseg_0849 Cseg_0813
Cseg_0849 Cseg_0131
Cseg_0849 Cseg_0392
Cseg_0849 Cseg_2346
Cseg_0849 Cseg_2174
Cseg_0849 Cseg_2349
Cseg_0849 Cseg_4131
Cseg_0852 Cseg_0141
Cseg_0852 Cseg_1050
Cseg_0852 Cseg_1657
Cseg_0852 Cseg_3018
Cseg_0852 Cseg_1683
Cseg_0852 Cseg_0855
Cseg_0852 Cseg_1605
Cseg_0852 Cseg_0330
Cseg_0852 Cseg_0142
Cseg_0852 Cseg_1328
Cseg_0852 Cseg_4124
Cseg_0855 Cseg_1657
Cseg_0855 Cseg_0371
Cseg_0855 Cseg_1282
Cseg_0855 Cseg_1321
Cseg_0855 Cseg_1283
Cseg_0855 Cseg_1905
Cseg_0855 Cseg_0217
Cseg_0855 Cseg_3961
Cseg_0855 Cseg_0565
Cseg_0855 Cseg_1810
Cseg_0855 Cseg_2889
Cseg_0855 Cseg_1322
Cseg_0855 Cseg_1605
Cseg_0855 Cseg_0852
Cseg_0855 Cseg_0141
Cseg_0855 Cseg_1050
Cseg_0855 Cseg_3018
Cseg_0855 Cseg_0866
Cseg_0855 Cseg_0142
Cseg_0855 Cseg_1328
Cseg_0855 Cseg_4124
Cseg_0855 Cseg_3449
Cseg_0857 Cseg_1431
Cseg_0857 Cseg_3423
Cseg_0857 Cseg_1222
Cseg_0857 Cseg_1459
Cseg_0857 Cseg_0081
Cseg_0857 Cseg_0644
Cseg_0857 Cseg_1394
Cseg_0857 Cseg_2564
Cseg_0857 Cseg_2590
Cseg_0857 Cseg_2774
Cseg_0857 Cseg_0126
Cseg_0857 Cseg_2866
Cseg_0857 Cseg_2946
Cseg_0857 Cseg_0894
Cseg_0866 Cseg_1720
Cseg_0866 Cseg_0338
Cseg_0866 Cseg_2346
Cseg_0866 Cseg_0982
Cseg_0866 Cseg_2140
Cseg_0866 Cseg_0813
Cseg_0866 Cseg_1655
Cseg_0866 Cseg_1657
Cseg_0866 Cseg_2668
Cseg_0866 Cseg_0855
Cseg_0866 Cseg_1091
Cseg_0866 Cseg_0581
Cseg_0866 Cseg_0337
Cseg_0866 Cseg_4124
Cseg_0872 Cseg_3874
Cseg_0872 Cseg_0084
Cseg_0872 Cseg_1459
Cseg_0872 Cseg_2893
Cseg_0893 Cseg_0106
Cseg_0893 Cseg_2847
Cseg_0894 Cseg_2774
Cseg_0894 Cseg_0126
Cseg_0894 Cseg_2564
Cseg_0894 Cseg_0857
Cseg_0894 Cseg_3423
Cseg_0894 Cseg_1459
Cseg_0894 Cseg_0644
Cseg_0894 Cseg_1394
Cseg_0894 Cseg_3902
Cseg_0894 Cseg_0221
Cseg_0902 Cseg_2277
Cseg_0902 Cseg_2298
Cseg_0902 Cseg_0331
Cseg_0902 Cseg_1979
Cseg_0902 Cseg_1512
Cseg_0920 Cseg_0794
Cseg_0920 Cseg_2148
Cseg_0920 Cseg_1485
Cseg_0920 Cseg_3474
Cseg_0930 Cseg_0411
Cseg_0930 Cseg_2951
Cseg_0930 Cseg_1970
Cseg_0930 Cseg_4017
Cseg_0932 Cseg_0426
Cseg_0932 Cseg_3748
Cseg_0932 Cseg_3751
Cseg_0932 Cseg_0427
Cseg_0932 Cseg_3753
Cseg_0932 Cseg_3750
Cseg_0932 Cseg_4031
Cseg_0932 Cseg_3215
Cseg_0932 Cseg_3602
Cseg_0932 Cseg_3747
Cseg_0932 Cseg_0432
Cseg_0932 Cseg_4030
Cseg_0932 Cseg_3214
Cseg_0932 Cseg_0428
Cseg_0932 Cseg_0434
Cseg_0932 Cseg_3519
Cseg_0932 Cseg_0433
Cseg_0932 Cseg_3752
Cseg_0932 Cseg_3749
Cseg_0938 Cseg_2912
Cseg_0938 Cseg_0581
Cseg_0938 Cseg_2978
Cseg_0938 Cseg_4172
Cseg_0938 Cseg_2668
Cseg_0938 Cseg_2984
Cseg_0938 Cseg_1651
Cseg_0938 Cseg_0705
Cseg_0940 Cseg_2211
Cseg_0940 Cseg_2205
Cseg_0947 Cseg_2257
Cseg_0947 Cseg_0114
Cseg_0947 Cseg_3881
Cseg_0947 Cseg_2318
Cseg_0947 Cseg_0816
Cseg_0947 Cseg_4091
Cseg_0947 Cseg_0823
Cseg_0947 Cseg_2774
Cseg_0947 Cseg_0126
Cseg_0947 Cseg_3143
Cseg_0947 Cseg_0965
Cseg_0947 Cseg_4092
Cseg_0965 Cseg_0947
Cseg_0965 Cseg_3881
Cseg_0965 Cseg_2257
Cseg_0965 Cseg_2318
Cseg_0965 Cseg_3143
Cseg_0965 Cseg_4092
Cseg_0965 Cseg_0816
Cseg_0965 Cseg_4091
Cseg_0965 Cseg_0823
Cseg_0965 Cseg_0126
Cseg_0965 Cseg_2774
Cseg_0965 Cseg_0114
Cseg_0973 Cseg_2952
Cseg_0973 Cseg_1553
Cseg_0973 Cseg_1549
Cseg_0973 Cseg_0099
Cseg_0973 Cseg_1556
Cseg_0973 Cseg_1548
Cseg_0973 Cseg_1831
Cseg_0973 Cseg_3316
Cseg_0977 Cseg_1899
Cseg_0977 Cseg_3311
Cseg_0977 Cseg_1551
Cseg_0977 Cseg_2015
Cseg_0980 Cseg_3013
Cseg_0980 Cseg_3464
Cseg_0980 Cseg_2668
Cseg_0980 Cseg_1190
Cseg_0980 Cseg_0581
Cseg_0980 Cseg_1163
Cseg_0980 Cseg_1605
Cseg_0980 Cseg_3521
Cseg_0982 Cseg_2255
Cseg_0982 Cseg_4066
Cseg_0982 Cseg_0264
Cseg_0982 Cseg_0849
Cseg_0982 Cseg_0759
Cseg_0982 Cseg_0866
Cseg_1035 Cseg_1039
Cseg_1035 Cseg_1036
Cseg_1036 Cseg_1039
Cseg_1036 Cseg_1035
Cseg_1039 Cseg_1036
Cseg_1039 Cseg_1035
Cseg_1045 Cseg_2615
Cseg_1045 Cseg_0799
Cseg_1050 Cseg_2211
Cseg_1050 Cseg_0855
Cseg_1050 Cseg_0330
Cseg_1050 Cseg_0852
Cseg_1050 Cseg_2468
Cseg_1050 Cseg_4112
Cseg_1050 Cseg_0141
Cseg_1050 Cseg_1683
Cseg_1050 Cseg_1907
Cseg_1050 Cseg_1657
Cseg_1050 Cseg_1328
Cseg_1050 Cseg_0142
Cseg_1050 Cseg_4124
Cseg_1061 Cseg_1974
Cseg_1061 Cseg_3204
Cseg_1061 Cseg_3350
Cseg_1074 Cseg_1462
Cseg_1074 Cseg_1968
Cseg_1074 Cseg_3958
Cseg_1074 Cseg_1767
Cseg_1074 Cseg_4147
Cseg_1074 Cseg_3024
Cseg_1074 Cseg_4132
Cseg_1074 Cseg_4119
Cseg_1074 Cseg_1380
Cseg_1074 Cseg_1321
Cseg_1074 Cseg_2255
Cseg_1074 Cseg_0371
Cseg_1074 Cseg_1322
Cseg_1074 Cseg_0131
Cseg_1074 Cseg_3088
Cseg_1074 Cseg_0392
Cseg_1074 Cseg_4131
Cseg_1074 Cseg_4066
Cseg_1074 Cseg_1309
Cseg_1074 Cseg_2193
Cseg_1074 Cseg_1949
Cseg_1074 Cseg_3959
Cseg_1074 Cseg_2739
Cseg_1074 Cseg_0849
Cseg_1074 Cseg_1967
Cseg_1074 Cseg_3393
Cseg_1075 Cseg_1088
Cseg_1076 Cseg_2087
Cseg_1076 Cseg_1077
Cseg_1076 Cseg_2215
Cseg_1076 Cseg_1079
Cseg_1076 Cseg_2088
Cseg_1076 Cseg_2086
Cseg_1076 Cseg_2866
Cseg_1077 Cseg_2087
Cseg_1077 Cseg_2215
Cseg_1077 Cseg_2088
Cseg_1077 Cseg_1079
Cseg_1077 Cseg_2086
Cseg_1077 Cseg_1076
Cseg_1077 Cseg_2866
Cseg_1079 Cseg_2087
Cseg_1079 Cseg_2215
Cseg_1079 Cseg_1076
Cseg_1079 Cseg_1077
Cseg_1079 Cseg_2086
Cseg_1079 Cseg_2088
Cseg_1079 Cseg_2866
Cseg_1088 Cseg_1075
Cseg_1091 Cseg_1092
Cseg_1091 Cseg_0338
Cseg_1091 Cseg_0337
Cseg_1091 Cseg_1657
Cseg_1091 Cseg_1655
Cseg_1091 Cseg_0866
Cseg_1092 Cseg_1091
Cseg_1117 Cseg_0771
Cseg_1117 Cseg_1382
Cseg_1117 Cseg_1384
Cseg_1117 Cseg_0299
Cseg_1117 Cseg_1260
Cseg_1117 Cseg_1650
Cseg_1117 Cseg_0075
Cseg_1117 Cseg_1723
Cseg_1117 Cseg_1597
Cseg_1117 Cseg_2028
Cseg_1117 Cseg_1238
Cseg_1117 Cseg_3822
Cseg_1117 Cseg_1261
Cseg_1117 Cseg_1598
Cseg_1117 Cseg_3107
Cseg_1117 Cseg_2823
Cseg_1117 Cseg_1289
Cseg_1117 Cseg_3655
Cseg_1117 Cseg_1728
Cseg_1117 Cseg_3689
Cseg_1117 Cseg_0074
Cseg_1123 Cseg_1422
Cseg_1123 Cseg_3739
Cseg_1129 Cseg_2864
Cseg_1129 Cseg_1132
Cseg_1129 Cseg_1130
Cseg_1129 Cseg_4195
Cseg_1130 Cseg_1129
Cseg_1130 Cseg_1146
Cseg_1130 Cseg_1985
Cseg_1130 Cseg_2315
Cseg_1130 Cseg_1131
Cseg_1131 Cseg_4090
Cseg_1131 Cseg_1140
Cseg_1131 Cseg_1130
Cseg_1131 Cseg_3512
Cseg_1132 Cseg_1129
Cseg_1132 Cseg_3881
Cseg_1132 Cseg_4212
Cseg_1132 Cseg_1143
Cseg_1140 Cseg_1469
Cseg_1140 Cseg_2165
Cseg_1140 Cseg_3830
Cseg_1140 Cseg_0646
Cseg_1140 Cseg_1131
Cseg_1140 Cseg_0199
Cseg_1143 Cseg_0149
Cseg_1143 Cseg_1132
Cseg_1143 Cseg_1144
Cseg_1144 Cseg_1143
Cseg_1144 Cseg_0149
Cseg_1144 Cseg_3133
Cseg_1146 Cseg_1985
Cseg_1146 Cseg_1130
Cseg_1146 Cseg_2315
Cseg_1155 Cseg_1985
Cseg_1155 Cseg_2596
Cseg_1155 Cseg_1156
Cseg_1155 Cseg_1874
Cseg_1155 Cseg_1459
Cseg_1155 Cseg_2903
Cseg_1155 Cseg_2875
Cseg_1155 Cseg_2876
Cseg_1155 Cseg_3763
Cseg_1155 Cseg_3426
Cseg_1155 Cseg_3185
Cseg_1155 Cseg_4254
Cseg_1156 Cseg_1155
Cseg_1156 Cseg_3763
Cseg_1156 Cseg_1619
Cseg_1156 Cseg_1459
Cseg_1156 Cseg_1157
Cseg_1156 Cseg_3185
Cseg_1156 Cseg_2875
Cseg_1156 Cseg_1263
Cseg_1156 Cseg_1985
Cseg_1157 Cseg_1156
Cseg_1157 Cseg_4055
Cseg_1158 Cseg_4055
Cseg_1158 Cseg_0155
Cseg_1158 Cseg_0157
Cseg_1158 Cseg_4054
Cseg_1158 Cseg_1309
Cseg_1158 Cseg_0156
Cseg_1158 Cseg_0158
Cseg_1163 Cseg_3013
Cseg_1163 Cseg_3464
Cseg_1163 Cseg_2668
Cseg_1163 Cseg_0980
Cseg_1163 Cseg_1190
Cseg_1163 Cseg_0581
Cseg_1163 Cseg_1605
Cseg_1163 Cseg_3521
Cseg_1184 Cseg_1971
Cseg_1184 Cseg_0814
Cseg_1184 Cseg_3805
Cseg_1184 Cseg_2862
Cseg_1184 Cseg_3423
Cseg_1184 Cseg_0084
Cseg_1184 Cseg_1222
Cseg_1184 Cseg_1459
Cseg_1184 Cseg_4092
Cseg_1184 Cseg_3801
Cseg_1184 Cseg_4091
Cseg_1186 Cseg_3400
Cseg_1190 Cseg_3013
Cseg_1190 Cseg_2706
Cseg_1190 Cseg_4065
Cseg_1190 Cseg_1191
Cseg_1190 Cseg_2668
Cseg_1190 Cseg_0980
Cseg_1190 Cseg_3521
Cseg_1190 Cseg_1163
Cseg_1190 Cseg_0581
Cseg_1191 Cseg_3521
Cseg_1191 Cseg_3013
Cseg_1191 Cseg_1190
Cseg_1207 Cseg_2273
Cseg_1207 Cseg_1211
Cseg_1207 Cseg_2272
Cseg_1207 Cseg_1216
Cseg_1211 Cseg_2272
Cseg_1211 Cseg_1207
Cseg_1211 Cseg_1216
Cseg_1211 Cseg_2273
Cseg_1216 Cseg_2273
Cseg_1216 Cseg_1211
Cseg_1216 Cseg_2272
Cseg_1216 Cseg_1207
Cseg_1217 Cseg_1222
Cseg_1217 Cseg_0636
Cseg_1222 Cseg_4131
Cseg_1222 Cseg_4253
Cseg_1222 Cseg_4147
Cseg_1222 Cseg_0857
Cseg_1222 Cseg_4251
Cseg_1222 Cseg_4132
Cseg_1222 Cseg_2862
Cseg_1222 Cseg_1217
Cseg_1222 Cseg_3805
Cseg_1222 Cseg_3892
Cseg_1222 Cseg_2085
Cseg_1222 Cseg_0081
Cseg_1222 Cseg_1184
Cseg_1222 Cseg_1431
Cseg_1222 Cseg_1512
Cseg_1222 Cseg_2193
Cseg_1225 Cseg_1970
Cseg_1225 Cseg_4017
Cseg_1225 Cseg_0411
Cseg_1225 Cseg_2951
Cseg_1234 Cseg_3476
Cseg_1234 Cseg_3290
Cseg_1234 Cseg_1824
Cseg_1234 Cseg_2939
Cseg_1234 Cseg_2049
Cseg_1238 Cseg_1964
Cseg_1238 Cseg_2819
Cseg_1238 Cseg_1652
Cseg_1238 Cseg_3348
Cseg_1238 Cseg_0375
Cseg_1238 Cseg_2142
Cseg_1238 Cseg_3073
Cseg_1238 Cseg_3645
Cseg_1238 Cseg_4266
Cseg_1238 Cseg_1117
Cseg_1238 Cseg_3353
Cseg_1238 Cseg_2345
Cseg_1238 Cseg_3787
Cseg_1242 Cseg_0804
Cseg_1242 Cseg_2876
Cseg_1244 Cseg_2055
Cseg_1244 Cseg_0047
Cseg_1244 Cseg_4225
Cseg_1244 Cseg_0064
Cseg_1246 Cseg_4112
Cseg_1246 Cseg_2468
Cseg_1246 Cseg_1906
Cseg_1246 Cseg_1907
Cseg_1246 Cseg_1248
Cseg_1246 Cseg_1793
Cseg_1246 Cseg_1797
Cseg_1246 Cseg_3549
Cseg_1246 Cseg_2036
Cseg_1246 Cseg_2889
Cseg_1246 Cseg_3310
Cseg_1248 Cseg_1246
Cseg_1248 Cseg_1906
Cseg_1248 Cseg_1797
Cseg_1248 Cseg_2036
Cseg_1248 Cseg_3310
Cseg_1248 Cseg_4027
Cseg_1248 Cseg_1793
Cseg_1248 Cseg_3549
Cseg_1248 Cseg_1543
Cseg_1253 Cseg_0411
Cseg_1253 Cseg_1970
Cseg_1253 Cseg_4017
Cseg_1253 Cseg_2951
Cseg_1257 Cseg_2797
Cseg_1257 Cseg_2796
Cseg_1257 Cseg_3195
Cseg_1258 Cseg_1657
Cseg_1258 Cseg_2468
Cseg_1258 Cseg_1907
Cseg_1258 Cseg_4112
Cseg_1258 Cseg_4017
Cseg_1258 Cseg_2288
Cseg_1258 Cseg_0274
Cseg_1258 Cseg_0411
Cseg_1258 Cseg_1905
Cseg_1258 Cseg_1459
Cseg_1258 Cseg_3433
Cseg_1260 Cseg_2142
Cseg_1260 Cseg_2819
Cseg_1260 Cseg_3348
Cseg_1260 Cseg_3353
Cseg_1260 Cseg_1964
Cseg_1260 Cseg_0375
Cseg_1260 Cseg_2345
Cseg_1260 Cseg_1117
Cseg_1260 Cseg_4266
Cseg_1260 Cseg_1652
Cseg_1260 Cseg_3787
Cseg_1260 Cseg_3645
Cseg_1260 Cseg_3073
Cseg_1261 Cseg_3787
Cseg_1261 Cseg_3353
Cseg_1261 Cseg_1964
Cseg_1261 Cseg_2345
Cseg_1261 Cseg_0375
Cseg_1261 Cseg_3348
Cseg_1261 Cseg_1117
Cseg_1261 Cseg_1652
Cseg_1261 Cseg_4266
Cseg_1261 Cseg_3073
Cseg_1261 Cseg_3645
Cseg_1261 Cseg_2819
Cseg_1261 Cseg_2142
Cseg_1263 Cseg_1156
Cseg_1263 Cseg_1739
Cseg_1263 Cseg_2668
Cseg_1263 Cseg_1619
Cseg_1263 Cseg_0581
Cseg_1271 Cseg_2645
Cseg_1280 Cseg_1657
Cseg_1280 Cseg_1282
Cseg_1280 Cseg_2667
Cseg_1280 Cseg_1283
Cseg_1280 Cseg_1810
Cseg_1280 Cseg_0335
Cseg_1282 Cseg_4119
Cseg_1282 Cseg_1283
Cseg_1282 Cseg_0217
Cseg_1282 Cseg_0855
Cseg_1282 Cseg_1905
Cseg_1282 Cseg_0794
Cseg_1282 Cseg_3878
Cseg_1282 Cseg_1810
Cseg_1282 Cseg_0081
Cseg_1282 Cseg_0330
Cseg_1282 Cseg_2889
Cseg_1282 Cseg_0335
Cseg_1282 Cseg_2468
Cseg_1282 Cseg_1294
Cseg_1282 Cseg_4112
Cseg_1282 Cseg_0024
Cseg_1282 Cseg_1907
Cseg_1282 Cseg_1683
Cseg_1282 Cseg_1657
Cseg_1282 Cseg_1541
Cseg_1282 Cseg_4124
Cseg_1282 Cseg_2273
Cseg_1282 Cseg_1280
Cseg_1283 Cseg_1280
Cseg_1283 Cseg_2273
Cseg_1283 Cseg_4119
Cseg_1283 Cseg_1282
Cseg_1283 Cseg_1905
Cseg_1283 Cseg_0217
Cseg_1283 Cseg_0335
Cseg_1283 Cseg_0855
Cseg_1283 Cseg_1810
Cseg_1283 Cseg_0794
Cseg_1283 Cseg_2889
Cseg_1283 Cseg_0330
Cseg_1283 Cseg_0081
Cseg_1283 Cseg_2468
Cseg_1283 Cseg_0024
Cseg_1283 Cseg_1294
Cseg_1283 Cseg_4112
Cseg_1283 Cseg_1907
Cseg_1283 Cseg_1683
Cseg_1283 Cseg_1657
Cseg_1283 Cseg_1541
Cseg_1283 Cseg_3878
Cseg_1283 Cseg_4124
Cseg_1284 Cseg_2939
Cseg_1284 Cseg_3476
Cseg_1284 Cseg_2049
Cseg_1284 Cseg_3290
Cseg_1284 Cseg_1824
Cseg_1289 Cseg_1652
Cseg_1289 Cseg_2345
Cseg_1289 Cseg_0375
Cseg_1289 Cseg_3353
Cseg_1289 Cseg_1117
Cseg_1289 Cseg_1964
Cseg_1289 Cseg_3348
Cseg_1289 Cseg_3787
Cseg_1289 Cseg_4266
Cseg_1289 Cseg_3073
Cseg_1289 Cseg_3645
Cseg_1289 Cseg_2142
Cseg_1289 Cseg_2819
Cseg_1291 Cseg_2660
Cseg_1291 Cseg_1860
Cseg_1294 Cseg_2273
Cseg_1294 Cseg_0081
Cseg_1294 Cseg_0335
Cseg_1294 Cseg_1657
Cseg_1294 Cseg_3878
Cseg_1294 Cseg_4119
Cseg_1294 Cseg_1283
Cseg_1294 Cseg_1282
Cseg_1294 Cseg_0144
Cseg_1300 Cseg_1321
Cseg_1300 Cseg_0716
Cseg_1300 Cseg_0371
Cseg_1300 Cseg_1322
Cseg_1300 Cseg_3556
Cseg_1300 Cseg_2012
Cseg_1300 Cseg_1898
Cseg_1307 Cseg_1440
Cseg_1307 Cseg_2206
Cseg_1307 Cseg_0263
Cseg_1307 Cseg_1361
Cseg_1309 Cseg_4147
Cseg_1309 Cseg_3024
Cseg_1309 Cseg_4132
Cseg_1309 Cseg_2862
Cseg_1309 Cseg_4119
Cseg_1309 Cseg_1459
Cseg_1309 Cseg_1074
Cseg_1309 Cseg_0155
Cseg_1309 Cseg_4054
Cseg_1309 Cseg_0131
Cseg_1309 Cseg_0157
Cseg_1309 Cseg_4131
Cseg_1309 Cseg_0156
Cseg_1309 Cseg_2193
Cseg_1309 Cseg_1158
Cseg_1309 Cseg_0814
Cseg_1309 Cseg_0158
Cseg_1321 Cseg_1462
Cseg_1321 Cseg_1767
Cseg_1321 Cseg_1968
Cseg_1321 Cseg_1380
Cseg_1321 Cseg_0855
Cseg_1321 Cseg_0371
Cseg_1321 Cseg_1322
Cseg_1321 Cseg_1074
Cseg_1321 Cseg_0131
Cseg_1321 Cseg_3088
Cseg_1321 Cseg_2987
Cseg_1321 Cseg_2739
Cseg_1321 Cseg_3961
Cseg_1321 Cseg_1967
Cseg_1321 Cseg_1300
Cseg_1321 Cseg_1949
Cseg_1321 Cseg_4124
Cseg_1322 Cseg_4124
Cseg_1322 Cseg_2987
Cseg_1322 Cseg_2739
Cseg_1322 Cseg_3961
Cseg_1322 Cseg_1967
Cseg_1322 Cseg_1300
Cseg_1322 Cseg_1949
Cseg_1322 Cseg_1462
Cseg_1322 Cseg_1968
Cseg_1322 Cseg_1767
Cseg_1322 Cseg_1380
Cseg_1322 Cseg_1321
Cseg_1322 Cseg_0855
Cseg_1322 Cseg_0371
Cseg_1322 Cseg_1074
Cseg_1322 Cseg_3088
Cseg_1322 Cseg_0131
Cseg_1328 Cseg_0704
Cseg_1328 Cseg_0855
Cseg_1328 Cseg_0141
Cseg_1328 Cseg_0852
Cseg_1328 Cseg_1050
Cseg_1328 Cseg_1657
Cseg_1328 Cseg_0142
Cseg_1328 Cseg_4124
Cseg_1345 Cseg_1898
Cseg_1345 Cseg_3449
Cseg_1345 Cseg_0565
Cseg_1345 Cseg_0716
Cseg_1345 Cseg_2012
Cseg_1345 Cseg_3556
Cseg_1345 Cseg_1462
Cseg_1359 Cseg_0669
Cseg_1359 Cseg_1965
Cseg_1360 Cseg_2898
Cseg_1361 Cseg_1440
Cseg_1361 Cseg_1307
Cseg_1361 Cseg_2206
Cseg_1361 Cseg_0331
Cseg_1362 Cseg_2204
Cseg_1362 Cseg_2170
Cseg_1362 Cseg_2647
Cseg_1369 Cseg_2826
Cseg_1369 Cseg_3381
Cseg_1369 Cseg_3379
Cseg_1373 Cseg_0668
Cseg_1373 Cseg_1968
Cseg_1373 Cseg_1374
Cseg_1373 Cseg_0080
Cseg_1373 Cseg_1380
Cseg_1373 Cseg_1965
Cseg_1373 Cseg_1651
Cseg_1373 Cseg_2912
Cseg_1373 Cseg_2582
Cseg_1373 Cseg_3932
Cseg_1373 Cseg_2915
Cseg_1373 Cseg_3984
Cseg_1373 Cseg_1967
Cseg_1373 Cseg_1376
Cseg_1373 Cseg_2181
Cseg_1373 Cseg_0670
Cseg_1374 Cseg_1860
Cseg_1374 Cseg_1375
Cseg_1374 Cseg_1373
Cseg_1374 Cseg_0603
Cseg_1374 Cseg_2629
Cseg_1375 Cseg_1860
Cseg_1375 Cseg_1374
Cseg_1375 Cseg_1556
Cseg_1375 Cseg_1555
Cseg_1376 Cseg_1373
Cseg_1376 Cseg_1555
Cseg_1376 Cseg_4100
Cseg_1376 Cseg_3932
Cseg_1376 Cseg_0668
Cseg_1376 Cseg_2456
Cseg_1376 Cseg_1895
Cseg_1376 Cseg_1825
Cseg_1376 Cseg_0080
Cseg_1376 Cseg_4106
Cseg_1376 Cseg_3275
Cseg_1376 Cseg_0599
Cseg_1376 Cseg_2915
Cseg_1376 Cseg_3984
Cseg_1376 Cseg_1873
Cseg_1380 Cseg_2277
Cseg_1380 Cseg_0052
Cseg_1380 Cseg_0523
Cseg_1380 Cseg_0371
Cseg_1380 Cseg_4237
Cseg_1380 Cseg_2178
